trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
2790194,40592,40592,41241,1,0,0,0.61
2790829,36985,37009,41241,1,0,0,0.61
2792897,46635,46660,41241,1,0,0,0.61
2793729,43657,43680,41241,1,0,0,0.61
2790195,40818,40821,45050,4,0,0,0.496
2790195,40836,40839,41537,5,0,0,0.695
2790195,40854,40865,41539,6,0,0,0.874
2790195,40877,40901,46418,7,0,0,1.042
2790830,37218,37218,45052,2,0,0,0.267
2790830,37237,37242,45051,3,0,0,0.383
2790830,37259,37264,45050,4,0,0,0.496
2790830,37277,37280,41537,5,0,0,0.695
2790830,37293,37302,41539,6,0,0,0.874
2790830,37314,37336,46418,7,0,0,1.042
2793730,43802,43815,45053,1,0,0,0.139
2793730,43829,43855,45052,2,0,0,0.267
2793730,43863,43866,45051,3,0,0,0.383
2793730,43871,43873,45050,4,0,0,0.496
2793730,43883,43886,41537,5,0,0,0.695
2793730,43897,43906,41539,6,0,0,0.874
2793730,43917,43940,46418,7,0,0,1.042
2791002,38403,38408,41216,1,0,0,0.193
2791002,38467,38472,41694,2,0,0,0.619
2791002,38490,38497,41698,3,0,0,0.809
2791002,38522,38555,41700,4,0,0,1.112
2791002,38581,38588,41702,5,0,0,1.363
2791002,38609,38616,41704,6,0,0,1.638
2791002,38633,38645,46272,7,0,0,1.824
2791002,38667,38676,46273,8,0,0,2.127
2791002,38702,38705,41165,9,0,0,2.436
2791002,38719,38722,41162,10,0,0,2.642
2791002,38736,38749,41160,11,0,0,2.842
2791002,38774,38788,41158,12,0,0,3.17
2791002,38804,38820,43264,13,0,0,3.376
2791002,38831,38834,41156,14,0,0,3.549
2791002,38845,38851,41204,15,0,0,3.722
2791002,38870,38888,41202,16,0,0,3.968
2791002,38899,38899,41192,17,0,0,4.2
2791002,38914,38914,41167,18,0,0,4.321
2791002,38938,38938,41200,19,0,0,4.518
2791002,39061,39061,43039,20,0,0,5.289
2791002,39110,39110,43041,21,0,0,5.595
2791002,39149,39149,43044,22,0,0,5.839
2791002,39174,39174,43046,23,0,0,5.996
2791002,39200,39200,43049,24,0,0,6.159
2791002,39237,39237,43052,25,0,0,6.391
2791002,39279,39279,43054,26,0,0,6.67
2791002,39313,39313,42076,27,0,0,6.897
2791002,39343,39343,42097,28,0,0,7.094
2791002,39374,39374,42119,29,0,0,7.296
2791002,39407,39407,42006,30,0,0,7.515
2791002,39432,39432,45046,31,0,0,7.679
2791002,39454,39454,42028,32,0,0,7.826
2791002,39492,39492,42050,33,0,0,8.077
2791002,39541,39541,42053,34,0,0,8.398
2791002,39574,39574,42056,35,0,0,8.619
2791002,39596,39596,42058,36,0,0,8.767
2791002,39643,39643,41419,37,0,0,9.165
2791002,39734,39734,41894,38,0,0,9.936
2791002,39896,39896,41896,39,0,0,11.304
2792728,40271,40280,41216,1,0,0,0.193
2792728,40344,40359,41694,2,0,0,0.619
2792728,40378,40387,41698,3,0,0,0.809
2792728,40410,40428,41700,4,0,0,1.112
2792728,40448,40468,41702,5,0,0,1.363
2792728,40492,40502,41704,6,0,0,1.638
2792728,40515,40538,46272,7,0,0,1.824
2792728,40565,40578,46273,8,0,0,2.127
2792728,40606,40609,41165,9,0,0,2.436
2792728,40624,40636,41162,10,0,0,2.642
2792728,40651,40660,41160,11,0,0,2.842
2792728,40685,40701,41158,12,0,0,3.17
2792728,40716,40719,43264,13,0,0,3.376
2792728,40729,40731,41156,14,0,0,3.549
2792728,40742,40755,41204,15,0,0,3.722
2792728,40771,40774,41202,16,0,0,3.968
2792728,40788,40792,41192,17,0,0,4.2
2792728,40798,40808,41167,18,0,0,4.321
2792728,40822,40837,41200,19,0,0,4.518
2792728,40913,40952,43039,20,0,0,5.289
2792728,40978,40981,43041,21,0,0,5.595
